Experiment,Fitness,Chromosome,FitnessHistory
1,54503.0,0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0,38404.0;51653.0;52680.0;51069.0;50886.0;48169.0;49421.0;45727.0;48151.0;47416.0;47344.0;46586.0;45681.0;49582.0;49912.0;47163.0;49409.0;49328.0;47534.0;51067.0;49542.0;47299.0;47893.0;47778.0;48147.0;47052.0;50003.0;48921.0;50336.0;51703.0;46571.0;49971.0;48961.0;49450.0;50132.0;46584.0;48366.0;47217.0;49620.0;48148.0;49511.0;50429.0;50374.0;48678.0;52269.0;50131.0;50529.0;50957.0;50942.0;51108.0;51635.0;50654.0;51130.0;50767.0;50282.0;51368.0;51033.0;51220.0;49732.0;52002.0;52492.0;50224.0;50844.0;49374.0;51698.0;51694.0;51541.0;49974.0;48130.0;50652.0;51051.0;49593.0;49906.0;51397.0;50938.0;50881.0;50392.0;51672.0;50173.0;51438.0;47947.0;48581.0;50676.0;49304.0;51728.0;48905.0;50989.0;52168.0;52324.0;50432.0;53061.0;50437.0;52916.0;50173.0;52109.0;52615.0;51916.0;50746.0;51411.0;53234.0;52655.0;52926.0;51248.0;50682.0;50800.0;52672.0;52557.0;50843.0;50925.0;51935.0;51123.0;52076.0;51598.0;50599.0;53457.0;52078.0;52466.0;53446.0;52305.0;51341.0;51824.0;53011.0;51761.0;52084.0;50780.0;52545.0;53011.0;52934.0;52997.0;53464.0;52830.0;52380.0;52324.0;53378.0;51785.0;52228.0;52632.0;52452.0;52115.0;51167.0;52145.0;52856.0;50841.0;50362.0;52320.0;52508.0;51511.0;53074.0;52173.0;51484.0;51043.0;50398.0;51206.0;50664.0;50605.0;50983.0;52610.0;51321.0;49937.0;53011.0;51477.0;51221.0;51567.0;50939.0;50762.0;51994.0;52881.0;52709.0;51514.0;52286.0;52963.0;52628.0;53167.0;53097.0;52580.0;53167.0;52253.0;52320.0;52426.0;51220.0;51665.0;53623.0;52037.0;52461.0;52012.0;53064.0;52092.0;53710.0;53829.0;52775.0;51572.0;53379.0;52463.0;53379.0;52306.0;52159.0;52077.0;51708.0;52718.0;50675.0;51391.0;52501.0;53062.0;53089.0;53239.0;52831.0;52873.0;53613.0;52924.0;53045.0;48604.0;51872.0;52324.0;52382.0;52751.0;53008.0;52029.0;52802.0;52352.0;53163.0;52278.0;52214.0;52353.0;52748.0;52591.0;52661.0;54298.0;52374.0;53595.0;52465.0;53418.0;53596.0;53798.0;52157.0;53935.0;52393.0;53392.0;52638.0;53514.0;52042.0;52419.0;52082.0;52287.0;53221.0;52475.0;52889.0;52722.0;52950.0;53057.0;51504.0;52526.0;53494.0;53914.0;54196.0;53725.0;53153.0;52251.0;53214.0;52839.0;52445.0;52120.0;51717.0;52399.0;52935.0;53337.0;53178.0;54298.0;52639.0;52550.0;52290.0;53409.0;53409.0;54298.0;52139.0;51932.0;52409.0;53528.0;53028.0;53086.0;53091.0;53035.0;54298.0;53458.0;52432.0;54131.0;51888.0;52718.0;51749.0;53482.0;52404.0;52748.0;52981.0;53502.0;54298.0;54298.0;53384.0;54298.0;53374.0;53148.0;53625.0;54170.0;54170.0;54170.0;52994.0;54284.0;53892.0;53360.0;53772.0;53900.0;53463.0;53900.0;53736.0;54298.0;54298.0;54298.0;53821.0;53810.0;53821.0;53253.0;53253.0;53271.0;53271.0;53517.0;52881.0;52692.0;53656.0;53726.0;54298.0;54298.0;53649.0;53841.0;53534.0;53192.0;53726.0;52971.0;53192.0;53841.0;53649.0;54298.0;53917.0;53892.0;53885.0;53878.0;54275.0;52939.0;53807.0;53496.0;52977.0;53454.0;53038.0;53472.0;52542.0;52697.0;53309.0;53537.0;51638.0;52452.0;52944.0;53421.0;53421.0;53099.0;52082.0;53499.0;52880.0;53718.0;53217.0;53817.0;53572.0;53217.0;52931.0;52713.0;51758.0;52703.0;51972.0;53095.0;52675.0;50473.0;51166.0;52050.0;52055.0;53071.0;53391.0;53071.0;53368.0;52898.0;52182.0;52357.0;52020.0;52566.0;53869.0;50977.0;53384.0;53476.0;52574.0;51832.0;52743.0;52001.0;50841.0;52060.0;52210.0;53155.0;54215.0;52938.0;52122.0;51331.0;51989.0;52100.0;50181.0;51189.0;51937.0;52818.0;51734.0;53173.0;53814.0;51916.0;52073.0;53821.0;54298.0;52603.0;53089.0;52594.0;53409.0;53214.0;52550.0;52321.0;53729.0;52645.0;52229.0;53534.0;54103.0;54103.0;52675.0;52709.0;52772.0;53439.0;54298.0;53952.0;54298.0;53518.0;52148.0;52793.0;53166.0;53007.0;52769.0;54016.0;53714.0;53157.0;54298.0;53618.0;53157.0;53157.0;53157.0;52672.0;52954.0;52672.0;53813.0;52868.0;53229.0;52980.0;53782.0;52981.0;53229.0;52559.0;53714.0;53466.0;53466.0;53466.0;54298.0;54298.0;54298.0;52880.0;54298.0;54298.0;52237.0;53591.0;52387.0;52684.0;51650.0;51421.0;52070.0;52556.0;52698.0;52906.0;52732.0;52287.0;52287.0;52950.0;52408.0;52205.0;52687.0;52465.0;54298.0;51995.0;53223.0;53364.0;53821.0;53594.0;53683.0;53869.0;52516.0;53470.0;53394.0;53295.0;52292.0;52426.0;52502.0;52821.0;52646.0;51771.0;53394.0;52588.0;51772.0;53311.0;53338.0;53439.0;53439.0;53311.0;54298.0;52469.0;53749.0;53015.0;53693.0;53676.0;51604.0;53079.0;52816.0;51581.0;53069.0;52169.0;53000.0;52554.0;53250.0;52937.0;52052.0;52706.0;52959.0;53729.0;52088.0;52638.0;53283.0;53813.0;52822.0;54298.0;52298.0;53367.0;53729.0;53729.0;52597.0;52597.0;52798.0;50903.0;52067.0;52568.0;51544.0;51918.0;52315.0;51229.0;51148.0;52669.0;51717.0;52576.0;53528.0;53439.0;54298.0;53528.0;54170.0;53813.0;53169.0;53273.0;54043.0;53047.0;54170.0;53741.0;53685.0;53685.0;52034.0;52513.0;53384.0;52936.0;54298.0;54043.0;54298.0;54298.0;52869.0;52870.0;53869.0;53852.0;52866.0;53351.0;52508.0;52008.0;53077.0;52493.0;52629.0;52300.0;53821.0;52305.0;53821.0;53821.0;53821.0;54298.0;54298.0;54298.0;54298.0;54298.0;54298.0;53942.0;54298.0;53351.0;54298.0;53351.0;53852.0;54298.0;53351.0;54298.0;54298.0;53351.0;53351.0;52905.0;53472.0;53852.0;53852.0;52919.0;53852.0;53852.0;52039.0;54106.0;53681.0;52459.0;54106.0;52429.0;52621.0;52909.0;53534.0;53456.0;53409.0;52621.0;52645.0;51603.0;52587.0;52675.0;54298.0;53439.0;53439.0;53534.0;53534.0;53534.0;53534.0;53534.0;53852.0;54298.0;53649.0;54298.0;53534.0;54298.0;54298.0;52861.0;53649.0;53649.0;52760.0;53454.0;53649.0;54298.0;53454.0;54298.0;53315.0;53534.0;52783.0;53500.0;53695.0;52395.0;53386.0;52945.0;53195.0;52234.0;53022.0;53119.0;53906.0;52061.0;53220.0;53152.0;53391.0;53649.0;53528.0;54298.0;52739.0;52008.0;52684.0;54298.0;53649.0;53528.0;53336.0;53528.0;53528.0;53869.0;53528.0;54298.0;54298.0;53869.0;54298.0;54298.0;53869.0;54298.0;52962.0;53893.0;53869.0;54298.0;52971.0;53869.0;54298.0;54298.0;54298.0;53869.0;53391.0;54322.0;54298.0;54298.0;53300.0;53391.0;52674.0;53391.0;53581.0;53581.0;54322.0;54322.0;53581.0;53415.0;53415.0;53244.0;54322.0;54322.0;54322.0;53893.0;54322.0;53415.0;53893.0;52412.0;53893.0;53893.0;53061.0;52583.0;52412.0;52597.0;51934.0;52766.0;53673.0;52683.0;52941.0;54322.0;53415.0;53893.0;53370.0;53753.0;53308.0;52758.0;52941.0;52661.0;51706.0;53590.0;54040.0;54040.0;54322.0;54040.0;54322.0;54040.0;53415.0;53552.0;52983.0;52820.0;52983.0;54322.0;53641.0;52887.0;53753.0;53373.0;53456.0;51734.0;52887.0;53456.0;52504.0;53370.0;52941.0;52394.0;54322.0;52801.0;54322.0;53552.0;54322.0;53123.0;52811.0;52811.0;52811.0;53152.0;52892.0;53152.0;53581.0;53893.0;53152.0;53093.0;52922.0;53346.0;53346.0;54322.0;53893.0;54322.0;52394.0;53370.0;52548.0;53370.0;52210.0;54069.0;53117.0;52394.0;54322.0;53253.0;53753.0;53753.0;53753.0;54322.0;54322.0;52801.0;52801.0;53370.0;53117.0;53370.0;52463.0;53117.0;51894.0;53415.0;53415.0;53415.0;52423.0;54322.0;54322.0;53822.0;51236.0;52875.0;52875.0;52875.0;52875.0;53822.0;52875.0;53346.0;54322.0;54322.0;51899.0;53590.0;53590.0;52614.0;53590.0;53590.0;53346.0;50227.0;53346.0;53346.0;53346.0;53558.0;53558.0;53558.0;52972.0;53558.0;53558.0;53415.0;54322.0;54322.0;54322.0;54322.0;54322.0;54322.0;54322.0;53434.0;52670.0;53434.0;52934.0;51333.0;51982.0;53173.0;52221.0;52284.0;51877.0;53211.0;52203.0;54322.0;53211.0;53558.0;52884.0;53860.0;53822.0;54322.0;53534.0;53534.0;53534.0;53534.0;52948.0;53370.0;53246.0;53558.0;53415.0;54322.0;54322.0;54322.0;53243.0;51411.0;52034.0;52363.0;51411.0;51225.0;51082.0;51050.0;52401.0;53370.0;54322.0;54322.0;53673.0;54322.0;54322.0;53558.0;54322.0;54322.0;53673.0;54322.0;54322.0;53590.0;54322.0;53434.0;54322.0;52646.0;54322.0;54322.0;54322.0;54322.0;54322.0;54322.0;53207.0;52611.0;52260.0;52260.0;51528.0;52260.0;53375.0;53019.0;52929.0;53375.0;53399.0;52989.0;53845.0;52286.0;52879.0;52401.0;53716.0;53625.0;54322.0;53625.0;54322.0;54322.0;54322.0;54322.0;53558.0;53625.0;54322.0;53625.0;54322.0;54322.0;54322.0;54322.0;54322.0;54322.0;54322.0;53625.0;54322.0;53625.0;53625.0;54322.0;53243.0;53625.0;53625.0;53625.0;54322.0;53625.0;54322.0;54322.0;54322.0;53852.0;54322.0;54040.0;53310.0;54040.0;54040.0;54040.0;53224.0;53456.0;53174.0;53456.0;54322.0;53456.0;53389.0;53456.0;53389.0;54322.0;54322.0;54322.0;53954.0;53389.0;53876.0;54322.0;53471.0;52214.0;53052.0;52938.0;52158.0;53052.0;52728.0;53415.0;52584.0;52705.0;52012.0;52135.0;53151.0;53470.0;53391.0;53375.0;53673.0;54322.0;53876.0;53157.0;52784.0;53673.0;53103.0;54322.0;53673.0;53673.0;53673.0;54322.0;54090.0;53143.0;53143.0;54090.0;53143.0;53143.0;53375.0;54090.0;53375.0;53375.0;53673.0;54090.0;54322.0;53752.0;54322.0;53752.0;52821.0;53520.0;52131.0;53520.0;53159.0;53159.0;53159.0;52891.0;53170.0;52502.0;52502.0;52502.0;52933.0;52163.0;53590.0;54322.0;54322.0;53159.0;53104.0;52941.0;53441.0;52284.0;52671.0;53320.0;53099.0;53320.0;53331.0;52682.0;53331.0;53331.0;54101.0;54067.0;54101.0;53297.0;54322.0;53389.0;53107.0;52664.0;54040.0;54040.0;54040.0;53107.0;52155.0;53879.0;53597.0;53879.0;54322.0;53658.0;54322.0;53433.0;54322.0;53038.0;54322.0;54322.0;53552.0;53230.0;54322.0;53049.0;54322.0;53331.0;53270.0;53270.0;54040.0;54040.0;54101.0;53819.0;54101.0;54101.0;54101.0;54322.0;53531.0;52854.0;54322.0;54101.0;53845.0;53845.0;53845.0;54101.0;53845.0;53845.0;54016.0;54322.0;54322.0;53124.0;53845.0;53581.0;54146.0;54146.0;52313.0;54322.0;52790.0;52790.0;53531.0;53531.0;53673.0;53531.0;54101.0;53531.0;53531.0;54322.0;54101.0;54036.0;53581.0;54322.0;53581.0;53581.0;53581.0;53360.0;54101.0;54101.0;53624.0;53360.0;53845.0;54016.0;53513.0;53581.0;53246.0;54016.0;54016.0;53534.0;54322.0;53552.0;53552.0;53581.0;52559.0;53095.0;53095.0;53095.0;53865.0;53615.0;53581.0;54322.0;53581.0;52863.0;53633.0;52995.0;52538.0;53615.0;53865.0;54322.0;53771.0;53581.0;53893.0;53893.0;53450.0;53186.0;53186.0;53552.0;52769.0;53176.0;52621.0;52576.0;51065.0;52983.0;52177.0;52918.0;52587.0;52708.0;52766.0;52587.0;53731.0;53713.0;53713.0;53713.0;53713.0;53375.0;53879.0;53713.0;53230.0;52254.0;52494.0;53673.0;52254.0;52254.0;53406.0;52697.0;52697.0;53064.0;53375.0;54322.0;53673.0;54322.0;54040.0;53093.0;53583.0;53754.0;52842.0;52978.0;53841.0;54298.0;54298.0;53841.0;54016.0;54298.0;54322.0;53581.0;54298.0;53581.0;53581.0;54298.0;54298.0;53064.0;52634.0;52692.0;53351.0;54298.0;53351.0;54298.0;54322.0;53351.0;53346.0;54322.0;53322.0;53581.0;53346.0;53545.0;53517.0;53563.0;53563.0;54036.0;53801.0;53801.0;53865.0;53581.0;54036.0;54322.0;53581.0;53581.0;53563.0;53581.0;53581.0;53581.0;53319.0;53517.0;52829.0;53346.0;53581.0;54011.0;53581.0;53517.0;54011.0;53035.0;54322.0;53517.0;53581.0;54322.0;53035.0;54322.0;53446.0;53016.0;53553.0;53016.0;52932.0;53757.0;54322.0;54080.0;54322.0;54322.0;54322.0;53673.0;53469.0;53431.0;53757.0;53673.0;53673.0;53431.0;54322.0;53373.0;53071.0;54152.0;52837.0;54152.0;54118.0;53411.0;53129.0;54118.0;53752.0;53024.0;52745.0;52776.0;53158.0;53346.0;53459.0;52805.0;52088.0;52605.0;53064.0;52552.0;52294.0;53879.0;52230.0;53011.0;53745.0;53625.0;53454.0;53245.0;52761.0;53517.0;54298.0;53952.0;53517.0;53976.0;53581.0;54298.0;54322.0;53872.0;53510.0;54049.0;53752.0;53625.0;52649.0;53702.0;54020.0;54322.0;53552.0;52762.0;54040.0;54322.0;53322.0;54040.0;53459.0;54322.0;53343.0;54322.0;53694.0;54040.0;54322.0;52639.0;54322.0;53068.0;52361.0;52609.0;52930.0;53046.0;53753.0;53753.0;52777.0;53346.0;54322.0;53552.0;53753.0;53552.0;53800.0;52645.0;53552.0;52855.0;52855.0;53625.0;53026.0;52874.0;52946.0;53581.0;53581.0;53212.0;52893.0;53415.0;53060.0;53634.0;53581.0;53581.0;53357.0;53357.0;52593.0;52685.0;53731.0;52714.0;52997.0;53172.0;53300.0;52431.0;53477.0;53002.0;54322.0;53104.0;52064.0;53534.0;52722.0;53622.0;53534.0;53753.0;54322.0;53389.0;53179.0;53389.0;54322.0;53581.0;53346.0;53581.0;53581.0;54322.0;54322.0;51785.0;53012.0;53012.0;52403.0;52254.0;51342.0;50804.0;52099.0;51348.0;52777.0;51824.0;53101.0;53361.0;52636.0;53658.0;53140.0;54101.0;53344.0;53404.0;54101.0;53361.0;54322.0;53625.0;52884.0;53018.0;53055.0;53625.0;54322.0;54322.0;53601.0;53012.0;53581.0;54322.0;53039.0;52884.0;53216.0;52445.0;52429.0;53263.0;51805.0;52550.0;53092.0;53430.0;53660.0;53384.0;53092.0;53752.0;53180.0;54127.0;51869.0;53375.0;53041.0;53375.0;54322.0;54322.0;54322.0;54322.0;53753.0;53361.0;53753.0;53753.0;53753.0;52777.0;54322.0;54322.0;54322.0;53375.0;51888.0;53346.0;53346.0;53467.0;54322.0;53375.0;52578.0;53433.0;52578.0;53409.0;53433.0;54322.0;54322.0;52864.0;54322.0;54298.0;53433.0;53729.0;53729.0;53252.0;53131.0;52871.0;52585.0;52871.0;53178.0;53178.0;52938.0;52990.0;53078.0;53819.0;53702.0;54322.0;53389.0;54322.0;54322.0;53800.0;53581.0;53800.0;53429.0;53800.0;53800.0;53800.0;53800.0;54322.0;53448.0;54322.0;54322.0;54011.0;53581.0;53581.0;54259.0;53730.0;53360.0;54101.0;54101.0;53227.0;53313.0;53161.0;53163.0;53227.0;51740.0;53338.0;53534.0;53534.0;52558.0;53742.0;52007.0;52080.0;53492.0;52557.0;52627.0;53321.0;53713.0;52558.0;53534.0;53534.0;53252.0;53510.0;53558.0;53346.0;54322.0;54322.0;54322.0;53346.0;53800.0;53346.0;52836.0;52854.0;53655.0;52619.0;54322.0;53581.0;53019.0;52917.0;53893.0;53893.0;53893.0;54322.0;53558.0;53581.0;54322.0;54322.0;54322.0;54322.0;53085.0;54322.0;53558.0;53337.0;53558.0;53534.0;54322.0;53448.0;54322.0;54322.0;53558.0;54322.0;54322.0;54322.0;53448.0;53522.0;53353.0;52472.0;52988.0;52754.0;53346.0;53346.0;52748.0;53346.0;53227.0;53125.0;54101.0;54101.0;54101.0;54101.0;54101.0;54322.0;53724.0;54322.0;54322.0;54322.0;54322.0;54322.0;54322.0;54322.0;54322.0;53469.0;54322.0;54322.0;54322.0;53375.0;54322.0;54322.0;54322.0;54298.0;53724.0;53351.0;53351.0;53351.0;53351.0;53351.0;54322.0;53581.0;53375.0;53700.0;54322.0;53724.0;53353.0;53980.0;52949.0;53581.0;53219.0;53704.0;53227.0;53448.0;53823.0;54077.0;53944.0;54077.0;54298.0;53436.0;53094.0;53569.0;53534.0;53581.0;54064.0;52967.0;53339.0;53781.0;54127.0;53339.0;53605.0;53529.0;53752.0;54101.0;53534.0;53605.0;53971.0;53800.0;53943.0;53826.0;53905.0;52920.0;52990.0;53154.0;52843.0;53062.0;52843.0;52989.0;52710.0;52827.0;52925.0;53800.0;53800.0;53800.0;54322.0;53594.0;53008.0;54328.0;53885.0;53448.0;53625.0;54284.0;53337.0;53581.0;53337.0;53242.0;52281.0;52940.0;51972.0;53378.0;52531.0;53803.0;53367.0;53758.0;53730.0;52922.0;53111.0;53758.0;53367.0;52970.0;54049.0;53758.0;53606.0;53606.0;54328.0;54049.0;54328.0;54328.0;53014.0;54176.0;53899.0;53885.0;53456.0;53346.0;53899.0;53885.0;54328.0;52887.0;54328.0;53330.0;54328.0;53759.0;53111.0;52968.0;52917.0;52927.0;52637.0;52579.0;53257.0;53616.0;54328.0;53587.0;52704.0;53705.0;53562.0;54328.0;53403.0;54328.0;53552.0;54328.0;52985.0;54284.0;54284.0;53448.0;53178.0;52300.0;53088.0;52967.0;53448.0;52697.0;52839.0;52473.0;53386.0;53386.0;52880.0;53899.0;52480.0;52696.0;53402.0;53520.0;53866.0;53437.0;54328.0;52864.0;53856.0;54328.0;54284.0;54328.0;53520.0;53806.0;54328.0;54284.0;54405.0;54089.0;53448.0;54284.0;53708.0;54328.0;53552.0;53425.0;52636.0;53546.0;53425.0;53425.0;53425.0;54284.0;53520.0;54284.0;53552.0;54284.0;54089.0;53497.0;53325.0;53520.0;53692.0;53497.0;52951.0;53692.0;52983.0;52983.0;52814.0;53478.0;54284.0;53552.0;52837.0;54284.0;54284.0;54284.0;54284.0;54284.0;54284.0;54405.0;54284.0;54284.0;54284.0;54284.0;54284.0;54284.0;54284.0;54284.0;53520.0;54405.0;54284.0;54284.0;54284.0;54284.0;54284.0;53999.0;54284.0;53643.0;54284.0;53643.0;53525.0;53338.0;53094.0;53094.0;52653.0;53358.0;52578.0;53023.0;53617.0;53720.0;53308.0;53413.0;54284.0;53308.0;53614.0;53794.0;54405.0;54284.0;54405.0;54284.0;53497.0;53643.0;54405.0;53643.0;53764.0;53643.0;53643.0;53643.0;54284.0;53520.0;54405.0;52770.0;53641.0;52879.0;53520.0;53520.0;53520.0;53552.0;53552.0;53552.0;53552.0;53496.0;54405.0;53552.0;54284.0;53448.0;54503.0;53587.0;52019.0;53806.0;53667.0;54503.0;53237.0;53456.0;53715.0;52879.0;53504.0;53504.0;54503.0;54503.0;53715.0;54503.0;54503.0;53715.0;54503.0;54503.0;54503.0;54503.0;54503.0;54503.0;54503.0;54057.0;54503.0;54503.0;54503.0;54503.0;54503.0;54503.0;54503.0;54503.0;54503.0;53595.0;54503.0;54503.0;53667.0;54503.0;54057.0;54057.0;54503.0;54503.0;54057.0;54057.0;53838.0;54057.0;54057.0;53269.0;54503.0;54057.0;54057.0;54503.0;54503.0;54284.0;54503.0;54284.0;54503.0;54503.0;54284.0;54284.0;54284.0;54284.0;54503.0;53376.0;54284.0;53595.0;53595.0;54503.0;53595.0;53862.0;54284.0;54028.0;53595.0
